NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B25075_001E,B25026_002E,B25026_008E,B25026_007E,B25026_006E,B25026_006E,B25026_004E,B25026_003E,B25077_001E,B25075_025E,B15003_022E,B17001_001E,B19001_017E,B19013_001E
"Dodge County, Wisconsin",0500000US55027,88404.0,42.1,82988.0,23991.0,61829.0,7310.0,5968.0,13504.0,13504.0,9838.0,1049.0,153900.0,64.0,7213.0,83506.0,546.0,54111.0
"Door County, Wisconsin",0500000US55029,27669.0,52.2,26775.0,10273.0,22268.0,2664.0,2101.0,5327.0,5327.0,3950.0,532.0,201900.0,101.0,4319.0,27296.0,460.0,53980.0
"Douglas County, Wisconsin",0500000US55031,43705.0,41.0,40624.0,12527.0,29757.0,3791.0,2828.0,6013.0,6013.0,4269.0,755.0,135600.0,38.0,4843.0,42435.0,308.0,48190.0
"Dunn County, Wisconsin",0500000US55033,44348.0,34.5,41845.0,11332.0,29006.0,2659.0,3058.0,5751.0,5751.0,5152.0,576.0,154500.0,44.0,4541.0,40715.0,408.0,51787.0
"Eau Claire County, Wisconsin",0500000US55035,101907.0,34.0,94470.0,25023.0,64111.0,6043.0,4937.0,13298.0,13298.0,12134.0,2121.0,153200.0,28.0,12748.0,97556.0,1041.0,50538.0
"Florence County, Wisconsin",0500000US55037,4474.0,52.1,4428.0,1699.0,3887.0,443.0,331.0,965.0,965.0,607.0,57.0,136900.0,0.0,460.0,4409.0,45.0,46595.0
"Fond du Lac County, Wisconsin",0500000US55039,101968.0,41.1,95247.0,29416.0,73944.0,8636.0,6666.0,16106.0,16106.0,11948.0,1869.0,147000.0,107.0,10721.0,98689.0,878.0,56376.0
"Forest County, Wisconsin",0500000US55041,9108.0,46.2,7411.0,2989.0,6914.0,671.0,570.0,1936.0,1936.0,1010.0,48.0,129300.0,8.0,565.0,8871.0,50.0,41378.0
"Grant County, Wisconsin",0500000US55043,51723.0,36.0,49966.0,13654.0,34756.0,4199.0,3438.0,7772.0,7772.0,5793.0,636.0,135400.0,88.0,4178.0,47811.0,329.0,49077.0
"Green County, Wisconsin",0500000US55045,37050.0,42.6,36034.0,10966.0,28574.0,3025.0,2492.0,5569.0,5569.0,4986.0,543.0,161900.0,67.0,3985.0,36618.0,362.0,57416.0
"Green Lake County, Wisconsin",0500000US55047,18881.0,45.4,18155.0,5801.0,14154.0,1719.0,1379.0,3300.0,3300.0,1957.0,201.0,137800.0,52.0,1596.0,18607.0,152.0,47174.0
"Iowa County, Wisconsin",0500000US55049,23751.0,42.9,22996.0,7325.0,18402.0,1918.0,1550.0,4192.0,4192.0,2776.0,425.0,166900.0,76.0,2586.0,23415.0,319.0,56641.0
"Iron County, Wisconsin",0500000US55051,5850.0,53.2,5660.0,2291.0,4658.0,589.0,459.0,1186.0,1186.0,711.0,168.0,107600.0,4.0,621.0,5691.0,25.0,41270.0
"Jackson County, Wisconsin",0500000US55053,20566.0,42.0,18151.0,5934.0,14527.0,1351.0,1236.0,2945.0,2945.0,2472.0,275.0,129100.0,11.0,1284.0,19299.0,160.0,49608.0
"Jefferson County, Wisconsin",0500000US55055,84538.0,39.5,79778.0,22712.0,58525.0,5417.0,5117.0,12586.0,12586.0,9312.0,1254.0,175500.0,51.0,9388.0,81124.0,734.0,57290.0
"Juneau County, Wisconsin",0500000US55057,26399.0,44.8,24911.0,7554.0,19051.0,2022.0,1740.0,4206.0,4206.0,3636.0,262.0,118800.0,36.0,1769.0,24749.0,188.0,47243.0
"Kenosha County, Wisconsin",0500000US55059,167896.0,37.6,145980.0,41316.0,109082.0,10057.0,9282.0,24061.0,24061.0,17867.0,2161.0,162400.0,95.0,17855.0,163058.0,2120.0,56086.0
"Kewaunee County, Wisconsin",0500000US55061,20459.0,43.8,19838.0,6554.0,16894.0,2555.0,2045.0,3445.0,3445.0,2000.0,314.0,151200.0,22.0,1847.0,20255.0,155.0,58152.0
"La Crosse County, Wisconsin",0500000US55063,117538.0,35.4,107415.0,30048.0,77550.0,7632.0,6562.0,14884.0,14884.0,15357.0,1990.0,158700.0,116.0,14950.0,112396.0,1570.0,51477.0
"Lafayette County, Wisconsin",0500000US55065,16793.0,41.5,16280.0,5082.0,12900.0,1707.0,1271.0,2506.0,2506.0,1940.0,139.0,124100.0,61.0,1388.0,16616.0,143.0,53038.0
"Langlade County, Wisconsin",0500000US55067,19414.0,47.7,18648.0,6492.0,15148.0,1952.0,1905.0,3017.0,3017.0,2395.0,300.0,108100.0,6.0,1496.0,19022.0,132.0,43501.0
"Lincoln County, Wisconsin",0500000US55069,28171.0,46.6,27293.0,9530.0,21770.0,2422.0,2378.0,5066.0,5066.0,3219.0,489.0,134200.0,15.0,2337.0,27358.0,216.0,52221.0
"Manitowoc County, Wisconsin",0500000US55071,80178.0,44.4,75800.0,25650.0,62259.0,8874.0,6843.0,13988.0,13988.0,9069.0,841.0,127500.0,70.0,8090.0,79169.0,601.0,49613.0
"Marathon County, Wisconsin",0500000US55073,135367.0,40.7,123898.0,39239.0,101953.0,12513.0,9427.0,21647.0,21647.0,17148.0,1717.0,145900.0,99.0,15028.0,133387.0,1601.0,54227.0
"Marinette County, Wisconsin",0500000US55075,41090.0,47.5,39808.0,13794.0,30833.0,3901.0,3261.0,6642.0,6642.0,5523.0,655.0,114000.0,38.0,2946.0,39972.0,272.0,43893.0
"Marquette County, Wisconsin",0500000US55077,15082.0,49.1,14448.0,5075.0,11811.0,1154.0,1000.0,3008.0,3008.0,1748.0,210.0,142500.0,25.0,1089.0,14745.0,65.0,48445.0
"Menominee County, Wisconsin",0500000US55078,4457.0,30.8,426.0,830.0,2747.0,298.0,619.0,777.0,777.0,502.0,17.0,84500.0,2.0,266.0,4374.0,3.0,37147.0
"Milwaukee County, Wisconsin",0500000US55079,955306.0,34.3,583848.0,189161.0,487120.0,54625.0,44746.0,100912.0,100912.0,83084.0,10061.0,150000.0,522.0,119607.0,933255.0,10636.0,45263.0
"Monroe County, Wisconsin",0500000US55081,45365.0,39.2,42365.0,12177.0,31882.0,2972.0,2639.0,6489.0,6489.0,6028.0,600.0,139100.0,46.0,4006.0,44393.0,300.0,53394.0
"Oconto County, Wisconsin",0500000US55083,37475.0,45.8,36103.0,12839.0,31554.0,3178.0,2533.0,7588.0,7588.0,4360.0,569.0,153400.0,13.0,2996.0,37048.0,342.0,54018.0
"Oneida County, Wisconsin",0500000US55085,35604.0,50.3,34265.0,12477.0,29829.0,2642.0,2724.0,6350.0,6350.0,5243.0,414.0,163800.0,48.0,4517.0,34949.0,366.0,49715.0
"Outagamie County, Wisconsin",0500000US55087,181799.0,37.9,164096.0,50480.0,133532.0,11784.0,11412.0,28317.0,28317.0,23312.0,2964.0,157200.0,160.0,24326.0,178316.0,2158.0,59806.0
"Ozaukee County, Wisconsin",0500000US55089,87625.0,43.9,82717.0,26291.0,68971.0,6171.0,6374.0,16497.0,16497.0,11858.0,1883.0,248800.0,287.0,17900.0,86491.0,3769.0,78415.0
"Pepin County, Wisconsin",0500000US55091,7349.0,45.5,7208.0,2414.0,6068.0,739.0,714.0,1347.0,1347.0,888.0,80.0,141900.0,11.0,672.0,7209.0,69.0,51346.0
"Pierce County, Wisconsin",0500000US55093,40881.0,36.0,39465.0,11044.0,29002.0,2585.0,2820.0,6151.0,6151.0,4763.0,785.0,193000.0,19.0,4871.0,38196.0,566.0,64364.0
"Polk County, Wisconsin",0500000US55095,43483.0,44.5,41878.0,14141.0,34108.0,2743.0,3411.0,7709.0,7709.0,5265.0,860.0,156000.0,15.0,4211.0,42842.0,354.0,52039.0
"Portage County, Wisconsin",0500000US55097,70551.0,36.3,66118.0,19195.0,48831.0,5177.0,5189.0,10739.0,10739.0,8288.0,1103.0,155900.0,49.0,9245.0,67032.0,709.0,52411.0
"Price County, Wisconsin",0500000US55099,13707.0,51.3,13236.0,5170.0,10765.0,1593.0,1115.0,2491.0,2491.0,1648.0,257.0,117600.0,1.0,1249.0,13479.0,106.0,43547.0
"Racine County, Wisconsin",0500000US55101,194873.0,39.9,156176.0,52065.0,134552.0,14568.0,11711.0,29194.0,29194.0,21508.0,2480.0,163900.0,114.0,20883.0,190071.0,2683.0,56359.0
"Richland County, Wisconsin",0500000US55103,17642.0,44.5,16983.0,5562.0,13237.0,1664.0,1260.0,2942.0,2942.0,1813.0,169.0,128000.0,21.0,1405.0,17292.0,127.0,46564.0
"Rock County, Wisconsin",0500000US55105,160986.0,39.1,143993.0,44028.0,111391.0,12064.0,8753.0,23491.0,23491.0,20226.0,2029.0,132500.0,84.0,14892.0,157410.0,1490.0,50968.0
"Rusk County, Wisconsin",0500000US55107,14272.0,47.9,13814.0,4796.0,10962.0,1367.0,1092.0,2723.0,2723.0,1621.0,142.0,105400.0,14.0,1050.0,14013.0,98.0,39904.0
"St. Croix County, Wisconsin",0500000US55109,86726.0,37.9,83534.0,24830.0,67845.0,4142.0,5094.0,12196.0,12196.0,13208.0,1344.0,213100.0,94.0,13641.0,85808.0,1926.0,73743.0
"Sauk County, Wisconsin",0500000US55111,63317.0,41.4,60137.0,17321.0,44975.0,3822.0,4517.0,9621.0,9621.0,8771.0,790.0,169500.0,29.0,6708.0,62383.0,530.0,53225.0
"Sawyer County, Wisconsin",0500000US55113,16438.0,49.5,12771.0,5525.0,11824.0,987.0,1256.0,2811.0,2811.0,2053.0,285.0,159800.0,28.0,1752.0,15980.0,211.0,41869.0
"Shawano County, Wisconsin",0500000US55115,41384.0,44.7,37041.0,12853.0,31554.0,3844.0,3139.0,7530.0,7530.0,4223.0,540.0,132500.0,27.0,2980.0,40438.0,305.0,48773.0
"Sheboygan County, Wisconsin",0500000US55117,115269.0,41.4,103755.0,33048.0,82447.0,8382.0,7321.0,18582.0,18582.0,12532.0,1352.0,148200.0,47.0,13186.0,112101.0,1055.0,54392.0
"Taylor County, Wisconsin",0500000US55119,20521.0,43.4,20056.0,6606.0,16295.0,1938.0,1751.0,3383.0,3383.0,2847.0,303.0,129000.0,17.0,1318.0,20197.0,193.0,47306.0
"Trempealeau County, Wisconsin",0500000US55121,29521.0,40.8,27543.0,8498.0,21667.0,2514.0,2095.0,4700.0,4700.0,3373.0,426.0,145800.0,59.0,2766.0,29001.0,228.0,52438.0
"Vernon County, Wisconsin",0500000US55123,30442.0,42.4,29612.0,9355.0,24738.0,2711.0,2241.0,4748.0,4748.0,4862.0,459.0,146100.0,42.0,2823.0,29955.0,270.0,49476.0
"Vilas County, Wisconsin",0500000US55125,21373.0,52.9,18471.0,8018.0,16203.0,1311.0,1637.0,4299.0,4299.0,2542.0,285.0,201000.0,87.0,2919.0,21134.0,252.0,41632.0
"Walworth County, Wisconsin",0500000US55127,103021.0,39.0,96192.0,27099.0,70604.0,5187.0,6487.0,15460.0,15460.0,11312.0,1623.0,189500.0,328.0,11794.0,100069.0,1290.0,55575.0
"Washburn County, Wisconsin",0500000US55129,15685.0,50.0,14989.0,5534.0,12189.0,1167.0,1093.0,2819.0,2819.0,2006.0,285.0,147300.0,5.0,1703.0,15448.0,134.0,44437.0
"Washington County, Wisconsin",0500000US55131,133422.0,42.4,127480.0,41452.0,108015.0,8278.0,8900.0,22287.0,22287.0,16720.0,2287.0,215700.0,130.0,19757.0,132098.0,2639.0,70325.0
"Waukesha County, Wisconsin",0500000US55133,395377.0,43.0,366591.0,118740.0,317021.0,28612.0,30300.0,69602.0,69602.0,51738.0,7509.0,254700.0,772.0,75600.0,390212.0,13575.0,78268.0
"Waupaca County, Wisconsin",0500000US55135,51974.0,44.8,50292.0,16073.0,38871.0,4208.0,4495.0,8925.0,8925.0,6060.0,858.0,137700.0,18.0,4818.0,50243.0,480.0,52441.0
"Waushara County, Wisconsin",0500000US55137,24238.0,48.5,22695.0,7922.0,19066.0,1736.0,1784.0,4695.0,4695.0,2730.0,288.0,137200.0,29.0,1782.0,22939.0,191.0,46581.0
"Winnebago County, Wisconsin",0500000US55139,169487.0,37.9,156765.0,44768.0,110240.0,10579.0,9266.0,22682.0,22682.0,19006.0,3126.0,144300.0,123.0,21612.0,160887.0,1883.0,53501.0
"Wood County, Wisconsin",0500000US55141,73621.0,43.7,69994.0,23456.0,56283.0,7322.0,5531.0,11278.0,11278.0,9861.0,1064.0,124000.0,14.0,6855.0,72589.0,691.0,49926.0
"Albany County, Wyoming",0500000US56001,37836.0,26.6,33960.0,7606.0,18839.0,1323.0,1435.0,2526.0,2526.0,5154.0,691.0,220900.0,70.0,5626.0,35551.0,400.0,43043.0
"Big Horn County, Wyoming",0500000US56003,11931.0,41.8,11385.0,3279.0,8899.0,914.0,718.0,1824.0,1824.0,1358.0,126.0,148200.0,50.0,1150.0,11647.0,48.0,50820.0
"Campbell County, Wyoming",0500000US56005,48473.0,32.8,45793.0,12241.0,34009.0,1035.0,2303.0,3792.0,3792.0,9164.0,747.0,214000.0,53.0,4430.0,47968.0,722.0,80822.0
"Carbon County, Wyoming",0500000US56007,15696.0,38.1,14283.0,4273.0,10590.0,980.0,982.0,1625.0,1625.0,2834.0,246.0,153700.0,15.0,1498.0,14887.0,151.0,56972.0
"Converse County, Wyoming",0500000US56009,14223.0,40.4,13532.0,4095.0,10386.0,667.0,1045.0,2023.0,2023.0,2327.0,528.0,194500.0,11.0,1050.0,14095.0,127.0,66737.0
"Crook County, Wyoming",0500000US56011,7284.0,43.1,7209.0,2348.0,5562.0,398.0,369.0,1248.0,1248.0,1394.0,34.0,217500.0,41.0,772.0,7231.0,134.0,60307.0
"Fremont County, Wyoming",0500000US56013,40683.0,38.4,29893.0,10718.0,27927.0,2877.0,2789.0,4837.0,4837.0,6215.0,630.0,189600.0,49.0,4136.0,39673.0,453.0,53559.0
"Goshen County, Wyoming",0500000US56015,13546.0,42.8,12528.0,4084.0,9950.0,854.0,940.0,1809.0,1809.0,2278.0,336.0,153000.0,23.0,1333.0,12775.0,82.0,44883.0
"Hot Springs County, Wyoming",0500000US56017,4781.0,51.4,4607.0,1668.0,3345.0,254.0,416.0,538.0,538.0,996.0,104.0,147500.0,0.0,498.0,4674.0,53.0,46087.0
"Johnson County, Wyoming",0500000US56019,8572.0,44.9,7941.0,2688.0,6430.0,433.0,325.0,1026.0,1026.0,1416.0,341.0,247800.0,51.0,1013.0,8474.0,102.0,54594.0
"Laramie County, Wyoming",0500000US56021,96459.0,36.7,85228.0,25590.0,66768.0,5723.0,5368.0,10359.0,10359.0,18180.0,2450.0,195900.0,60.0,11375.0,94110.0,1068.0,61201.0
"Lincoln County, Wyoming",0500000US56023,18543.0,38.5,17833.0,5540.0,14855.0,1477.0,813.0,1980.0,1980.0,2500.0,480.0,204300.0,27.0,1746.0,18400.0,262.0,64579.0
"Natrona County, Wyoming",0500000US56025,80871.0,35.9,75254.0,21298.0,52898.0,3970.0,3542.0,9079.0,9079.0,14789.0,1395.0,193200.0,96.0,7721.0,79013.0,1219.0,56983.0
"Niobrara County, Wyoming",0500000US56027,2498.0,39.2,2314.0,689.0,1664.0,180.0,115.0,267.0,267.0,474.0,20.0,155200.0,16.0,284.0,2170.0,29.0,40640.0
"Park County, Wyoming",0500000US56029,29083.0,43.7,27431.0,8512.0,20868.0,1422.0,1615.0,5039.0,5039.0,3787.0,672.0,231100.0,90.0,3992.0,28340.0,349.0,61185.0
"Platte County, Wyoming",0500000US56031,8740.0,47.2,8229.0,2776.0,6545.0,600.0,794.0,1032.0,1032.0,1425.0,167.0,164000.0,3.0,925.0,8617.0,128.0,41051.0
"Sheridan County, Wyoming",0500000US56033,29924.0,42.4,28209.0,8688.0,20467.0,1327.0,1465.0,3620.0,3620.0,4617.0,456.0,237700.0,38.0,3978.0,28993.0,220.0,53914.0
"Sublette County, Wyoming",0500000US56035,10032.0,37.5,9978.0,2285.0,7278.0,382.0,402.0,1317.0,1317.0,1901.0,148.0,264700.0,50.0,1284.0,9984.0,61.0,76004.0
"Sweetwater County, Wyoming",0500000US56037,44812.0,33.8,41314.0,11994.0,32083.0,3008.0,2608.0,5128.0,5128.0,8136.0,1014.0,190700.0,19.0,4205.0,44166.0,522.0,68233.0
"Teton County, Wyoming",0500000US56039,22623.0,38.4,20964.0,5132.0,12758.0,597.0,1224.0,2509.0,2509.0,2089.0,31.0,720000.0,631.0,6500.0,22524.0,1270.0,75594.0
"Uinta County, Wyoming",0500000US56041,20893.0,34.8,19705.0,5227.0,14563.0,901.0,1955.0,2497.0,2497.0,3270.0,214.0,179500.0,38.0,1728.0,20658.0,209.0,53323.0
"Washakie County, Wyoming",0500000US56043,8351.0,43.5,7575.0,2604.0,6067.0,576.0,667.0,1052.0,1052.0,841.0,152.0,156900.0,35.0,869.0,8174.0,119.0,46212.0
"Weston County, Wyoming",0500000US56045,7175.0,43.8,6686.0,2406.0,5267.0,602.0,383.0,509.0,509.0,1415.0,114.0,172300.0,8.0,640.0,6819.0,103.0,55640.0
"Adjuntas Municipio, Puerto Rico",0500000US72001,18760.0,38.9,15198.0,3333.0,10264.0,1715.0,2297.0,3319.0,3319.0,507.0,0.0,90900.0,0.0,1956.0,18714.0,14.0,11296.0
"Aguada Municipio, Puerto Rico",0500000US72003,40083.0,40.0,23137.0,9697.0,30905.0,7336.0,7228.0,8538.0,8538.0,1633.0,0.0,89900.0,0.0,3865.0,40039.0,0.0,15543.0
"Aguadilla Municipio, Puerto Rico",0500000US72005,56893.0,40.2,38292.0,12971.0,33688.0,7137.0,6309.0,6833.0,6833.0,2950.0,239.0,124100.0,25.0,6835.0,55297.0,104.0,17191.0
"Aguas Buenas Municipio, Puerto Rico",0500000US72007,27323.0,39.2,22633.0,5796.0,18697.0,4691.0,4627.0,3566.0,3566.0,1151.0,26.0,109100.0,42.0,2247.0,27214.0,43.0,15409.0
"Aibonito Municipio, Puerto Rico",0500000US72009,24438.0,40.3,20236.0,6881.0,19420.0,4082.0,3693.0,4228.0,4228.0,1580.0,185.0,119900.0,6.0,2546.0,24427.0,0.0,18145.0
"A?asco Municipio, Puerto Rico",0500000US72011,28250.0,40.7,16464.0,7295.0,22045.0,6721.0,3561.0,5289.0,5289.0,1020.0,229.0,100400.0,0.0,2554.0,28142.0,16.0,17712.0
"Arecibo Municipio, Puerto Rico",0500000US72013,91096.0,41.0,77732.0,21911.0,61888.0,13669.0,10372.0,13528.0,13528.0,4614.0,309.0,98200.0,19.0,10216.0,89880.0,58.0,16796.0
"Arroyo Municipio, Puerto Rico",0500000US72015,18778.0,37.8,10767.0,4762.0,14068.0,3989.0,1446.0,2595.0,2595.0,1281.0,152.0,92300.0,81.0,1760.0,18767.0,22.0,16387.0
"Barceloneta Municipio, Puerto Rico",0500000US72017,24699.0,37.9,22692.0,6560.0,19469.0,4236.0,3068.0,4017.0,4017.0,2399.0,42.0,108200.0,0.0,2237.0,24670.0,0.0,15549.0
"Barranquitas Municipio, Puerto Rico",0500000US72019,29548.0,34.8,21754.0,7114.0,22246.0,4602.0,5327.0,4614.0,4614.0,2006.0,35.0,102500.0,0.0,2515.0,29200.0,0.0,14778.0
"Bayamon Municipio, Puerto Rico",0500000US72021,192974.0,39.8,120384.0,49026.0,129529.0,31680.0,19524.0,27673.0,27673.0,12997.0,965.0,141100.0,120.0,27952.0,187293.0,279.0,24612.0
"Cabo Rojo Municipio, Puerto Rico",0500000US72023,50096.0,41.7,30116.0,10012.0,30108.0,5874.0,4493.0,7642.0,7642.0,2133.0,194.0,112800.0,21.0,6769.0,49993.0,56.0,17088.0
"Caguas Municipio, Puerto Rico",0500000US72025,136372.0,38.8,104587.0,34496.0,93236.0,20764.0,15282.0,17910.0,17910.0,9461.0,1199.0,137300.0,7.0,19794.0,135820.0,319.0,24278.0
"Camuy Municipio, Puerto Rico",0500000US72027,33481.0,39.1,26674.0,8327.0,23838.0,3642.0,3644.0,6417.0,6417.0,1499.0,142.0,105300.0,0.0,3730.0,33433.0,49.0,17206.0
"Canovanas Municipio, Puerto Rico",0500000US72029,47174.0,38.2,23000.0,11232.0,35908.0,6039.0,5049.0,6783.0,6783.0,4321.0,140.0,116600.0,20.0,4943.0,46916.0,81.0,20426.0
"Carolina Municipio, Puerto Rico",0500000US72031,165040.0,40.5,92130.0,44184.0,114106.0,28801.0,15561.0,23089.0,23089.0,10858.0,1165.0,150300.0,130.0,24532.0,164237.0,441.0,28611.0
"Cata?o Municipio, Puerto Rico",0500000US72033,26137.0,37.8,16885.0,5686.0,16426.0,3753.0,3553.0,3267.0,3267.0,1053.0,21.0,127100.0,0.0,2614.0,26115.0,26.0,18562.0
"Cayey Municipio, Puerto Rico",0500000US72035,46071.0,40.4,35965.0,11120.0,30867.0,5999.0,5099.0,6352.0,6352.0,2498.0,303.0,120800.0,56.0,5267.0,46007.0,83.0,20577.0
"Ceiba Municipio, Puerto Rico",0500000US72037,12538.0,40.1,7502.0,3488.0,9348.0,1819.0,1717.0,2378.0,2378.0,610.0,90.0,96200.0,46.0,1095.0,12521.0,12.0,20038.0
"Ciales Municipio, Puerto Rico",0500000US72039,17644.0,39.8,16938.0,3850.0,12174.0,3003.0,2570.0,2986.0,2986.0,636.0,53.0,103700.0,6.0,1516.0,17589.0,0.0,12511.0
"Cidra Municipio, Puerto Rico",0500000US72041,41782.0,38.4,33131.0,9992.0,30934.0,6382.0,5170.0,7818.0,7818.0,2396.0,133.0,120000.0,0.0,4716.0,41619.0,24.0,21846.0
"Coamo Municipio, Puerto Rico",0500000US72043,40090.0,38.7,26428.0,10447.0,30284.0,5386.0,4931.0,7069.0,7069.0,2860.0,169.0,90500.0,0.0,4294.0,40037.0,35.0,18453.0
"Comerio Municipio, Puerto Rico",0500000US72045,20153.0,37.8,13695.0,3987.0,13404.0,4098.0,2566.0,2809.0,2809.0,845.0,5.0,89000.0,0.0,1292.0,20028.0,10.0,13164.0
"Corozal Municipio, Puerto Rico",0500000US72047,35484.0,37.4,25580.0,8638.0,27235.0,5422.0,6210.0,6737.0,6737.0,1994.0,143.0,93500.0,35.0,2926.0,35251.0,22.0,14733.0
"Culebra Municipio, Puerto Rico",0500000US72049,1508.0,33.4,758.0,327.0,1020.0,180.0,60.0,443.0,443.0,93.0,0.0,104800.0,0.0,92.0,1484.0,0.0,20956.0
"Dorado Municipio, Puerto Rico",0500000US72051,38013.0,39.0,29295.0,9219.0,29000.0,5889.0,3831.0,5980.0,5980.0,3163.0,187.0,148600.0,62.0,5580.0,37949.0,177.0,28133.0
"Fajardo Municipio, Puerto Rico",0500000US72053,33912.0,39.8,19661.0,8526.0,23020.0,4157.0,3071.0,5584.0,5584.0,2841.0,245.0,105300.0,20.0,3941.0,33678.0,25.0,19482.0
"Florida Municipio, Puerto Rico",0500000US72054,12287.0,37.5,11843.0,3200.0,8823.0,1269.0,1682.0,1660.0,1660.0,694.0,33.0,94300.0,0.0,895.0,12278.0,0.0,16793.0
"Guanica Municipio, Puerto Rico",0500000US72055,17788.0,41.3,13817.0,4092.0,12554.0,4042.0,2183.0,3295.0,3295.0,649.0,20.0,90000.0,0.0,1350.0,17778.0,21.0,13242.0
"Guayama Municipio, Puerto Rico",0500000US72057,43210.0,36.9,31769.0,10944.0,28856.0,6369.0,3943.0,6229.0,6229.0,2665.0,138.0,95200.0,0.0,4489.0,41185.0,40.0,15078.0
"Guayanilla Municipio, Puerto Rico",0500000US72059,20025.0,39.2,16745.0,4807.0,14431.0,4467.0,2079.0,3044.0,3044.0,1288.0,42.0,82600.0,0.0,2285.0,19952.0,5.0,14848.0
"Guaynabo Municipio, Puerto Rico",0500000US72061,92444.0,42.2,71755.0,25495.0,68126.0,12225.0,9755.0,15431.0,15431.0,6937.0,916.0,199100.0,337.0,17882.0,92073.0,1634.0,33979.0
"Gurabo Municipio, Puerto Rico",0500000US72063,46990.0,37.7,30863.0,13079.0,39968.0,6116.0,4453.0,7552.0,7552.0,3657.0,259.0,156700.0,0.0,7360.0,46729.0,242.0,31070.0
"Hatillo Municipio, Puerto Rico",0500000US72065,41327.0,39.8,40183.0,10736.0,32342.0,5999.0,5932.0,6980.0,6980.0,2224.0,162.0,112800.0,0.0,5112.0,41205.0,0.0,18480.0
"Hormigueros Municipio, Puerto Rico",0500000US72067,16678.0,44.6,5945.0,4718.0,12548.0,3358.0,1766.0,2359.0,2359.0,1144.0,32.0,109200.0,20.0,2128.0,16544.0,7.0,20589.0
"Humacao Municipio, Puerto Rico",0500000US72069,55621.0,40.4,32215.0,13936.0,41132.0,9872.0,6168.0,7852.0,7852.0,4079.0,343.0,98300.0,9.0,6426.0,55045.0,113.0,19349.0
"Isabela Municipio, Puerto Rico",0500000US72071,43919.0,40.4,30811.0,9611.0,27822.0,4807.0,4587.0,6588.0,6588.0,3112.0,104.0,109000.0,11.0,4394.0,43587.0,38.0,15947.0
"Jayuya Municipio, Puerto Rico",0500000US72073,15605.0,35.8,13508.0,3128.0,9496.0,2188.0,2501.0,1900.0,1900.0,1037.0,24.0,90300.0,0.0,1212.0,15388.0,0.0,15893.0
"Juana Diaz Municipio, Puerto Rico",0500000US72075,48658.0,36.7,25245.0,12255.0,37134.0,7401.0,5379.0,8012.0,8012.0,2517.0,204.0,99000.0,0.0,5338.0,48191.0,60.0,20231.0
"Juncos Municipio, Puerto Rico",0500000US72077,39942.0,37.1,25582.0,9234.0,28591.0,4278.0,2995.0,7509.0,7509.0,2580.0,297.0,116100.0,19.0,4223.0,39884.0,9.0,19084.0
"Lajas Municipio, Puerto Rico",0500000US72079,24323.0,43.1,14999.0,4525.0,13537.0,4823.0,2059.0,2373.0,2373.0,952.0,73.0,93900.0,0.0,1907.0,24284.0,7.0,12785.0
"Lares Municipio, Puerto Rico",0500000US72081,28052.0,40.4,22103.0,5636.0,15534.0,2912.0,2830.0,4365.0,4365.0,878.0,83.0,87500.0,0.0,2600.0,27771.0,22.0,12410.0
"Las Marias Municipio, Puerto Rico",0500000US72083,9093.0,39.2,6680.0,2036.0,6062.0,1503.0,1022.0,2220.0,2220.0,264.0,0.0,75500.0,0.0,679.0,9021.0,0.0,13132.0
"Las Piedras Municipio, Puerto Rico",0500000US72085,38466.0,37.6,24572.0,9226.0,28130.0,4758.0,4428.0,5830.0,5830.0,2182.0,350.0,114100.0,0.0,3402.0,38416.0,101.0,20119.0
"Loiza Municipio, Puerto Rico",0500000US72087,27857.0,36.5,6595.0,6404.0,19731.0,3506.0,4632.0,4887.0,4887.0,1361.0,158.0,105500.0,0.0,1890.0,27816.0,9.0,18154.0
"Luquillo Municipio, Puerto Rico",0500000US72089,19237.0,39.6,11206.0,4645.0,13510.0,2962.0,2154.0,2111.0,2111.0,1349.0,89.0,111900.0,16.0,1947.0,19082.0,30.0,19658.0
"Manati Municipio, Puerto Rico",0500000US72091,41468.0,40.0,35530.0,11518.0,29717.0,5365.0,5233.0,7336.0,7336.0,2488.0,173.0,109600.0,0.0,5008.0,41331.0,0.0,18534.0
"Maricao Municipio, Puerto Rico",0500000US72093,6274.0,42.0,3706.0,1451.0,4410.0,1328.0,766.0,1246.0,1246.0,171.0,0.0,94200.0,0.0,349.0,6274.0,0.0,11909.0
"Maunabo Municipio, Puerto Rico",0500000US72095,11506.0,42.6,5135.0,2845.0,8194.0,2127.0,1227.0,1851.0,1851.0,1053.0,53.0,93900.0,0.0,1033.0,11484.0,22.0,18815.0
"Mayaguez Municipio, Puerto Rico",0500000US72097,81594.0,39.0,34603.0,17648.0,47027.0,15001.0,7618.0,9558.0,9558.0,3910.0,224.0,101400.0,0.0,8186.0,80531.0,227.0,15017.0
"Moca Municipio, Puerto Rico",0500000US72099,38289.0,37.5,27908.0,8511.0,25847.0,5975.0,4362.0,7196.0,7196.0,1190.0,30.0,96300.0,0.0,3648.0,38065.0,8.0,14157.0
"Morovis Municipio, Puerto Rico",0500000US72101,32087.0,36.0,29699.0,7148.0,23594.0,4050.0,4225.0,5864.0,5864.0,2044.0,73.0,99400.0,0.0,2832.0,32011.0,5.0,17649.0
